QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.jfree.chart.swing.AbstractOverlay	AbstractOverlay	low	low	low	low	3	10	6	1	1	7	19	17	1	0	5	0	0	0.0	0.467	0.5	0	0.0		
org.jfree.chart.swing.ApplicationFrame	ApplicationFrame	medium-high	low	low	low	0	12	4	6	0	9	21	20	0	0	8	0	0	0.0	0.333	0.0	0	0.0		
org.jfree.chart.swing.ChartFrame	ChartFrame	medium-high	low	low	low	2	5	2	6	0	4	14	12	1	0	3	0	0	0.0	0.333	0.667	0	0.0		
org.jfree.chart.swing.ChartMouseEvent	ChartMouseEvent	low-medium	low	low	low	2	4	0	2	0	4	17	12	3	1	4	0	0	0.833	0.562	0.5	0	0.0		
org.jfree.chart.swing.ChartMouseListener	ChartMouseListener	low	low	low	low	1	2	0	1	0	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.swing.ChartPanel	ChartPanel	very-high	high	very-high	very-high	22	368	233	5	1	297	1218	1126	50	28	114	1	3	0.974	0.926	0.879	5	0.132		
org.jfree.chart.swing.CrosshairOverlay	CrosshairOverlay	medium-high	medium-high	low-medium	medium-high	13	148	74	2	0	87	286	282	2	0	20	0	0	0.4	0.785	0.5	4	0.0		
org.jfree.chart.swing.DefaultSelectionZoomStrategy	DefaultSelectionZoomStrategy	low-medium	low	low-medium	high	1	53	20	1	0	28	115	106	6	2	18	0	0	0.846	0.822	0.717	0	0.0		
org.jfree.chart.swing.MouseWheelHandler	MouseWheelHandler	low	low-medium	low	low	7	30	18	1	0	12	41	38	2	0	5	0	0	0.375	0.6	0.333	5	0.0		
org.jfree.chart.swing.NumberCellRenderer	NumberCellRenderer	medium-high	low	low	low	0	9	7	6	0	4	19	18	0	0	2	0	1	0.0	0.4	0.0	0	3.0		
org.jfree.chart.swing.Overlay	Overlay	low	low	low	low	2	3	0	1	1	3	4	3	0	0	3	0	0	0.0	0.417	0.0	0	0.0		
org.jfree.chart.swing.OverlayChangeEvent	OverlayChangeEvent	low-medium	low	low	low	0	1	0	2	0	1	3	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.swing.OverlayChangeListener	OverlayChangeListener	low	low	low	low	1	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
