QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.argouml.notation.Notation	Notation	low-medium	low-medium	low-medium	low-medium	7	82	13	1	0	10	74	41	0	16	2	7	0	1.0	0.667	0.893	0	0.0		
org.argouml.notation.NotationName	NotationName	low	low	low	low	0	7	0	1	1	7	8	7	0	0	7	0	0	0.0	0.429	0.0	0	0.0		
org.argouml.notation.NotationNameImpl	NotationNameImpl	low-medium	low	low-medium	low-medium	3	66	17	1	0	28	72	63	3	2	11	8	0	0.778	0.632	0.762	0	0.0		
org.argouml.notation.NotationProvider	NotationProvider	low-medium	low	low-medium	low-medium	5	39	29	1	20	36	105	100	2	1	18	0	0	0.571	0.651	0.985	0	0.0		
org.argouml.notation.NotationProviderFactory2	NotationProviderFactory2	low-medium	low	low-medium	low	4	32	14	1	0	25	95	68	2	23	7	1	0	1.1	0.542	0.8	0	0.0		
org.argouml.notation.NotationRenderer	NotationRenderer	low	low	low	low	2	3	0	1	3	3	5	3	0	0	3	0	0	0.0	0.222	0.0	0	0.0		
org.argouml.notation.NotationSettings	NotationSettings	medium-high	low	low-medium	medium-high	2	36	27	1	1	68	245	220	22	1	25	2	0	0.941	0.704	0.703	0	0.0		
org.argouml.notation.SDNotationSettings	SDNotationSettings	low-medium	low	low	low	0	2	0	2	0	2	6	4	1	0	2	0	0	0.0	0.25	0.0	0	0.0		
<Package>org.argouml.notation.providers	org.argouml.notation.providers	low	high	medium-high	low						150	389													
org.argouml.notation.providers.ActionStateNotation	ActionStateNotation	low-medium	low	low	low	2	25	9	2	1	5	16	15	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.AssociationEndNameNotation	AssociationEndNameNotation	low-medium	low	low	low	2	37	18	2	2	18	42	41	0	0	3	0	2	0.0	0.222	0.0	0	1.333		
